city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_98,0.949,Male,Has relevent experience,no_enrollment,Masters,STEM,13.0,50-99,Unknown,5.0,28,0.0
city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,4.0,Unknown,Unknown,0.0,45,0.0
city_19,0.682,Unknown,No relevent experience,no_enrollment,Graduate,STEM,6.0,Unknown,Unknown,4.0,31,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,Unknown,Unknown,1.0,24,0.0
city_114,0.926,Unknown,Has relevent experience,no_enrollment,High School,Unknown,10.0,50-99,Pvt Ltd,2.0,25,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2.0,100-500,Pvt Ltd,1.0,140,1.0
city_100,0.887,Male,Has relevent experience,no_enrollment,High School,Unknown,21.0,100-500,Pvt Ltd,5.0,12,0.0
city_90,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,10.0,Unknown,Unknown,1.0,149,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,50-99,Pvt Ltd,3.0,188,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10/49,Funded Startup,1.0,20,1.0
city_102,0.804,Unknown,Has relevent experience,Part time course,Graduate,STEM,7.0,10/49,Funded Startup,3.0,146,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,<10,Pvt Ltd,3.0,80,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,High School,Unknown,12.0,100-500,Public Sector,4.0,88,0.0
city_16,0.91,Unknown,Has relevent experience,no_enrollment,High School,Unknown,5.0,10/49,Funded Startup,1.0,77,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,Other,17.0,10/49,Pvt Ltd,1.0,26,0.0
city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,18.0,<10,Pvt Ltd,1.0,23,0.0
city_104,0.924,Male,No relevent experience,no_enrollment,Graduate,STEM,8.0,5000-9999,Pvt Ltd,1.0,87,0.0
city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,1000-4999,Pvt Ltd,5.0,68,1.0
city_114,0.926,Male,Has relevent experience,Full time course,High School,Unknown,12.0,10/49,Pvt Ltd,5.0,21,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5.0,10/49,Pvt Ltd,5.0,64,0.0
city_21,0.624,Other,Has relevent experience,Full time course,Graduate,STEM,5.0,Unknown,Pvt Ltd,0.0,50,1.0
city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,100-500,Pvt Ltd,5.0,112,0.0
city_116,0.743,Male,Has relevent experience,Full time course,Masters,STEM,21.0,100-500,Pvt Ltd,5.0,16,0.0
city_114,0.926,Unknown,No relevent experience,Unknown,Masters,STEM,18.0,100-500,Unknown,3.0,147,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,100-500,Pvt Ltd,5.0,18,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,<10,Early Stage Startup,3.0,27,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,10000+,Pvt Ltd,4.0,32,0.0
city_21,0.624,Male,No relevent experience,Unknown,Masters,STEM,8.0,50-99,NGO,1.0,18,0.0
city_162,0.767,Male,No relevent experience,Full time course,High School,Unknown,3.0,Unknown,Unknown,1.0,68,0.0
city_71,0.884,Male,Has relevent experience,Full time course,Graduate,STEM,13.0,100-500,NGO,1.0,100,0.0
city_61,0.913,Male,No relevent experience,no_enrollment,Masters,STEM,21.0,10000+,Pvt Ltd,5.0,124,0.0
city_28,0.939,Unknown,No relevent experience,no_enrollment,Masters,STEM,8.0,100-500,Pvt Ltd,5.0,130,1.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,50-99,Public Sector,3.0,6,0.0
city_9,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,50-99,Pvt Ltd,2.0,17,0.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,50-99,Pvt Ltd,5.0,77,0.0
city_103,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,18.0,100-500,Public Sector,5.0,244,0.0
city_155,0.556,Unknown,No relevent experience,no_enrollment,Graduate,STEM,6.0,10/49,Public Sector,1.0,46,1.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2.0,<10,Pvt Ltd,1.0,46,1.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,50-99,Pvt Ltd,2.0,12,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,Other,11.0,50-99,Pvt Ltd,1.0,98,0.0
city_21,0.624,Unknown,No relevent experience,Full time course,High School,Unknown,4.0,Unknown,Unknown,0.0,28,0.0
city_21,0.624,Male,No relevent experience,Full time course,High School,Unknown,6.0,Unknown,Unknown,0.0,84,1.0
city_152,0.698,Male,No relevent experience,Full time course,Graduate,STEM,4.0,Unknown,Pvt Ltd,0.0,133,0.0
city_14,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,16.0,5000-9999,Pvt Ltd,3.0,135,0.0
city_76,0.698,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10.0,Unknown,Pvt Ltd,0.0,45,0.0
city_73,0.754,Male,No relevent experience,Part time course,Graduate,STEM,7.0,Unknown,Public Sector,1.0,12,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,Unknown,Unknown,5.0,45,1.0
city_39,0.898,Male,Has relevent experience,no_enrollment,Masters,STEM,9.0,50-99,Pvt Ltd,1.0,10,0.0
city_69,0.856,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,21.0,50-99,Pvt Ltd,5.0,194,0.0
city_131,0.68,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,50-99,Pvt Ltd,1.0,39,0.0
city_50,0.8959999999999999,Unknown,No relevent experience,no_enrollment,Graduate,STEM,21.0,Unknown,Unknown,5.0,5,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,50-99,Pvt Ltd,1.0,48,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13.0,100-500,Pvt Ltd,4.0,16,0.0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,19.0,10000+,Pvt Ltd,1.0,33,0.0
city_146,0.735,Male,Has relevent experience,Unknown,Graduate,STEM,5.0,100-500,Pvt Ltd,2.0,42,1.0
city_149,0.6890000000000001,Male,No relevent experience,Full time course,Graduate,STEM,1.0,Unknown,Unknown,1.0,87,1.0
city_99,0.915,Female,Has relevent experience,no_enrollment,Graduate,STEM,21.0,Unknown,Unknown,5.0,57,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5.0,Unknown,Unknown,1.0,103,1.0
city_102,0.804,Male,No relevent experience,Full time course,Graduate,STEM,5.0,Unknown,Unknown,0.0,102,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,3.0,100-500,Public Sector,1.0,28,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,Unknown,Unknown,3.0,48,1.0
city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,Unknown,Unknown,5.0,124,1.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,9.0,100-500,Pvt Ltd,0.0,88,1.0
city_24,0.698,Unknown,Has relevent experience,no_enrollment,Masters,STEM,2.0,1000-4999,Pvt Ltd,1.0,10,0.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Primary School,Unknown,11.0,50-99,Funded Startup,1.0,81,1.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,100-500,Pvt Ltd,2.0,74,0.0
city_50,0.8959999999999999,Female,No relevent experience,Part time course,High School,Unknown,0.0,<10,Unknown,1.0,22,0.0
city_1,0.847,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,100-500,Pvt Ltd,4.0,149,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,<10,Pvt Ltd,5.0,36,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,10000+,Unknown,1.0,38,0.0
city_103,0.92,Unknown,No relevent experience,Part time course,Graduate,STEM,18.0,10000+,Pvt Ltd,2.0,55,0.0
city_136,0.897,Female,Has relevent experience,no_enrollment,Graduate,STEM,9.0,50-99,Pvt Ltd,1.0,79,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,0.0,Unknown,Unknown,1.0,109,0.0
city_165,0.903,Unknown,No relevent experience,Part time course,High School,Unknown,1.0,Unknown,Unknown,1.0,63,1.0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,50-99,Pvt Ltd,5.0,42,1.0
city_160,0.92,Male,No relevent experience,no_enrollment,High School,Unknown,1.0,Unknown,Unknown,1.0,22,1.0
city_103,0.92,Male,No relevent experience,no_enrollment,High School,Unknown,9.0,Unknown,Unknown,1.0,81,0.0
city_23,0.899,Female,Has relevent experience,no_enrollment,Graduate,STEM,16.0,<10,Funded Startup,1.0,31,0.0
city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,50-99,Pvt Ltd,5.0,107,0.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,14.0,Unknown,Unknown,1.0,12,0.0
city_21,0.624,Unknown,No relevent experience,Unknown,Graduate,STEM,0.0,Unknown,Unknown,3.0,13,1.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6.0,100-500,Pvt Ltd,1.0,14,1.0
city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,8.0,100-500,Pvt Ltd,0.0,38,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,<10,Early Stage Startup,1.0,9,0.0
city_11,0.55,Unknown,Has relevent experience,no_enrollment,Masters,STEM,2.0,100-500,Unknown,1.0,56,0.0
city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,100-500,Pvt Ltd,4.0,18,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Phd,STEM,21.0,10000+,Pvt Ltd,5.0,52,0.0
city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,17.0,10000+,Pvt Ltd,1.0,32,0.0
city_71,0.884,Male,Has relevent experience,Unknown,Graduate,STEM,15.0,50-99,Pvt Ltd,4.0,36,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,1000-4999,Pvt Ltd,5.0,101,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,High School,Unknown,8.0,100-500,NGO,5.0,52,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,1000-4999,Pvt Ltd,5.0,33,0.0
city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,2.0,5000-9999,Public Sector,1.0,5,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,500-999,Pvt Ltd,3.0,51,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,10000+,Pvt Ltd,2.0,56,0.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,8.0,50-99,Pvt Ltd,1.0,44,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,21.0,Unknown,Unknown,4.0,126,0.0
city_67,0.855,Unknown,No relevent experience,Full time course,Graduate,STEM,6.0,Unknown,Unknown,1.0,55,0.0
city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,Unknown,Unknown,1.0,145,1.0
city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,3.0,<10,Early Stage Startup,0.0,38,1.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Masters,STEM,7.0,10000+,NGO,5.0,246,0.0
city_103,0.92,Unknown,No relevent experience,Unknown,Unknown,Unknown,1.0,Unknown,Unknown,0.0,10,0.0
city_11,0.55,Male,No relevent experience,Part time course,Graduate,STEM,3.0,10/49,Pvt Ltd,1.0,322,0.0
city_116,0.743,Male,No relevent experience,Full time course,High School,Unknown,4.0,Unknown,Unknown,1.0,56,0.0
city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,10000+,Pvt Ltd,5.0,7,1.0
city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,Arts,2.0,1000-4999,Pvt Ltd,2.0,80,1.0
city_136,0.897,Unknown,No relevent experience,Part time course,Graduate,STEM,5.0,Unknown,Unknown,0.0,9,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,21.0,500-999,Funded Startup,3.0,22,1.0
city_61,0.913,Male,Has relevent experience,no_enrollment,High School,Unknown,21.0,Unknown,Unknown,5.0,76,0.0
city_43,0.516,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,11.0,100-500,Pvt Ltd,1.0,21,0.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,50-99,Pvt Ltd,1.0,71,0.0
city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,100-500,Pvt Ltd,1.0,80,0.0
city_57,0.866,Male,No relevent experience,Full time course,Graduate,STEM,6.0,Unknown,Unknown,0.0,18,0.0
city_50,0.8959999999999999,Male,No relevent experience,Full time course,Graduate,STEM,5.0,Unknown,Unknown,0.0,145,0.0
city_67,0.855,Unknown,Has relevent experience,no_enrollment,Masters,STEM,3.0,50-99,Pvt Ltd,1.0,132,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,16.0,100-500,Pvt Ltd,2.0,43,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,18.0,1000-4999,Pvt Ltd,2.0,112,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,50-99,Pvt Ltd,2.0,26,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,10000+,Pvt Ltd,1.0,29,0.0
city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,18.0,Unknown,Public Sector,4.0,53,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19.0,Unknown,Unknown,4.0,92,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,3.0,500-999,Pvt Ltd,1.0,67,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,10000+,Pvt Ltd,1.0,9,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,50-99,Public Sector,2.0,50,0.0
city_115,0.789,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,14.0,500-999,Pvt Ltd,1.0,48,1.0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,16.0,1000-4999,Pvt Ltd,5.0,20,0.0
city_103,0.92,Female,No relevent experience,Full time course,Masters,STEM,21.0,Unknown,NGO,4.0,46,1.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,1000-4999,Pvt Ltd,2.0,264,0.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10000+,Pvt Ltd,1.0,65,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10/49,Pvt Ltd,2.0,26,0.0
city_40,0.7759999999999999,Unknown,No relevent experience,no_enrollment,Masters,STEM,1.0,10/49,Pvt Ltd,1.0,108,0.0
city_102,0.804,Unknown,No relevent experience,no_enrollment,Graduate,STEM,10.0,100-500,Public Sector,3.0,39,0.0
city_103,0.92,Unknown,No relevent experience,no_enrollment,Unknown,Unknown,3.0,Unknown,Unknown,0.0,147,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,3.0,10000+,Pvt Ltd,1.0,22,0.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8.0,Unknown,Unknown,1.0,88,1.0
city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,2.0,10000+,Pvt Ltd,1.0,23,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,Masters,Humanities,4.0,Unknown,Unknown,4.0,20,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,100-500,Pvt Ltd,1.0,78,0.0
city_104,0.924,Unknown,No relevent experience,Full time course,Graduate,STEM,9.0,Unknown,Unknown,2.0,102,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,18.0,50-99,Pvt Ltd,4.0,36,0.0
city_61,0.913,Female,Has relevent experience,no_enrollment,Graduate,STEM,12.0,5000-9999,Unknown,1.0,86,1.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,6.0,Unknown,Unknown,2.0,64,1.0
city_24,0.698,Unknown,No relevent experience,no_enrollment,Masters,STEM,21.0,Unknown,Unknown,2.0,45,1.0
city_78,0.579,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,8.0,Unknown,Unknown,4.0,28,0.0
city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,1000-4999,Pvt Ltd,4.0,56,0.0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,1.0,<10,Early Stage Startup,1.0,188,1.0
city_57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,<10,Pvt Ltd,3.0,15,0.0
city_7,0.647,Unknown,No relevent experience,Full time course,Graduate,STEM,5.0,Unknown,Unknown,1.0,28,0.0
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,2.0,10/49,Pvt Ltd,1.0,5,1.0
city_94,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,3.0,Unknown,Unknown,1.0,61,0.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,<10,Early Stage Startup,1.0,54,0.0
city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,100-500,Pvt Ltd,1.0,13,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,13.0,100-500,Pvt Ltd,1.0,97,0.0
city_104,0.924,Male,Has relevent experience,no_enrollment,Phd,STEM,21.0,Unknown,Unknown,1.0,50,0.0
city_103,0.92,Male,Has relevent experience,Part time course,Masters,STEM,3.0,1000-4999,Pvt Ltd,2.0,28,0.0
city_160,0.92,Male,No relevent experience,no_enrollment,High School,Unknown,5.0,Unknown,Pvt Ltd,0.0,85,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6.0,100-500,Public Sector,2.0,34,1.0
city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,<10,Early Stage Startup,0.0,17,0.0
city_160,0.92,Male,No relevent experience,Full time course,High School,Unknown,2.0,5000-9999,Unknown,1.0,7,0.0
city_40,0.7759999999999999,Unknown,Has relevent experience,Part time course,Graduate,STEM,4.0,50-99,Pvt Ltd,1.0,8,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,10/49,Pvt Ltd,5.0,24,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,High School,Unknown,0.0,Unknown,Unknown,0.0,55,0.0
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,18.0,Unknown,Unknown,2.0,47,1.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3.0,100-500,Pvt Ltd,1.0,94,0.0
city_103,0.92,Unknown,No relevent experience,no_enrollment,Masters,STEM,15.0,Unknown,Unknown,5.0,109,1.0
city_118,0.722,Male,Has relevent experience,no_enrollment,High School,Unknown,5.0,<10,Pvt Ltd,2.0,15,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18.0,100-500,NGO,3.0,18,0.0
city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,50-99,Pvt Ltd,5.0,52,0.0
city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,100-500,Public Sector,2.0,44,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,10000+,Pvt Ltd,5.0,85,0.0
city_12,0.64,Male,Has relevent experience,Full time course,High School,Unknown,3.0,100-500,Unknown,0.0,56,0.0
city_21,0.624,Male,No relevent experience,Part time course,Graduate,No Major,5.0,<10,Early Stage Startup,4.0,46,1.0
city_21,0.624,Unknown,No relevent experience,no_enrollment,Unknown,Unknown,3.0,Unknown,Unknown,0.0,12,0.0
city_160,0.92,Unknown,Has relevent experience,no_enrollment,Unknown,Unknown,21.0,Unknown,Unknown,2.0,56,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,16.0,500-999,Public Sector,4.0,12,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,1.0,50-99,Pvt Ltd,0.0,300,0.0
city_21,0.624,Unknown,No relevent experience,no_enrollment,Graduate,STEM,1.0,Unknown,Unknown,0.0,157,1.0
city_180,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,7.0,Unknown,Unknown,1.0,82,1.0
city_160,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,14.0,100-500,Pvt Ltd,3.0,61,0.0
city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,0.0,10/49,Pvt Ltd,1.0,16,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2.0,10000+,NGO,2.0,112,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,9.0,<10,Pvt Ltd,1.0,94,1.0
city_114,0.926,Male,Has relevent experience,no_enrollment,High School,Unknown,13.0,10/49,Pvt Ltd,2.0,32,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,100-500,Funded Startup,5.0,107,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,100-500,Pvt Ltd,4.0,42,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,10/49,Pvt Ltd,1.0,136,0.0
city_136,0.897,Male,No relevent experience,Part time course,Masters,STEM,3.0,50-99,Unknown,0.0,104,0.0
city_98,0.949,Unknown,Has relevent experience,no_enrollment,Masters,STEM,21.0,Unknown,Unknown,5.0,70,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4.0,50-99,Pvt Ltd,1.0,5,0.0
city_19,0.682,Unknown,No relevent experience,Full time course,Graduate,STEM,4.0,Unknown,Unknown,0.0,24,1.0
city_116,0.743,Male,Has relevent experience,no_enrollment,High School,Unknown,16.0,50-99,Pvt Ltd,2.0,156,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,Unknown,Unknown,2.0,92,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,Unknown,Unknown,5.0,28,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11.0,1000-4999,Public Sector,1.0,22,1.0
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3.0,100-500,Pvt Ltd,1.0,94,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,21.0,Unknown,Unknown,2.0,10,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,100-500,Pvt Ltd,3.0,44,0.0
city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14.0,500-999,NGO,2.0,25,0.0
city_75,0.939,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,16.0,50-99,Pvt Ltd,5.0,200,0.0
city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,High School,Unknown,16.0,100-500,Funded Startup,5.0,76,0.0
city_143,0.74,Unknown,No relevent experience,no_enrollment,Graduate,STEM,0.0,Unknown,Unknown,0.0,88,1.0
city_100,0.887,Male,Has relevent experience,no_enrollment,High School,Unknown,4.0,50-99,Unknown,1.0,46,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,1.0,50-99,Pvt Ltd,1.0,51,0.0
city_23,0.899,Male,No relevent experience,Part time course,Graduate,STEM,5.0,10000+,Pvt Ltd,3.0,5,0.0
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5.0,Unknown,Unknown,2.0,113,1.0
city_114,0.926,Male,No relevent experience,no_enrollment,Masters,Business Degree,0.0,Unknown,Unknown,2.0,34,1.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4.0,500-999,Pvt Ltd,1.0,82,0.0
city_16,0.91,Unknown,No relevent experience,no_enrollment,Graduate,STEM,21.0,Unknown,Unknown,1.0,45,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,Masters,Other,15.0,Unknown,Public Sector,3.0,95,1.0
city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,17.0,Unknown,Unknown,2.0,12,0.0
city_41,0.8270000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,7.0,<10,Funded Startup,3.0,48,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,1000-4999,Pvt Ltd,4.0,108,0.0
city_83,0.923,Other,Has relevent experience,no_enrollment,Graduate,STEM,10.0,Unknown,Unknown,5.0,196,1.0
city_136,0.897,Unknown,Has relevent experience,Part time course,Masters,STEM,4.0,Unknown,Unknown,2.0,160,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,100-500,Pvt Ltd,3.0,6,0.0
city_61,0.913,Female,Has relevent experience,no_enrollment,Graduate,STEM,9.0,500-999,Pvt Ltd,1.0,71,0.0
city_103,0.92,Unknown,No relevent experience,Full time course,Graduate,STEM,3.0,<10,Public Sector,2.0,37,1.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,100-500,Pvt Ltd,0.0,12,0.0
city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,1000-4999,Pvt Ltd,1.0,32,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,19.0,Unknown,Unknown,1.0,320,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,Unknown,Pvt Ltd,0.0,26,0.0
city_136,0.897,Unknown,No relevent experience,Full time course,Graduate,STEM,2.0,Unknown,Unknown,0.0,37,1.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,50-99,Pvt Ltd,1.0,232,0.0
city_73,0.754,Male,No relevent experience,no_enrollment,Graduate,STEM,13.0,Unknown,Unknown,1.0,18,1.0
city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7.0,<10,Pvt Ltd,5.0,105,0.0
city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5.0,10000+,Pvt Ltd,1.0,102,0.0
city_102,0.804,Unknown,Has relevent experience,no_enrollment,Masters,STEM,3.0,Unknown,Pvt Ltd,1.0,11,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,100-500,Pvt Ltd,2.0,74,0.0
city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,No Major,21.0,100-500,Pvt Ltd,2.0,42,0.0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,Unknown,Unknown,0.0,58,0.0
